"","charger_longitude","charger_latitude","highway_dist","highway"
"1240",6.843625,52.2323088,70.597786245612,1
"1241",6.8500135,52.2393788,96.5854880602527,1
"1242",6.852611,52.246355,863.101601735139,1
"1243",6.8541105,52.2395633,277.53081072002,1
"1244",6.856303,52.243143,672.515488161785,1
"1245",6.8564698,52.1916285,1001,0
"1246",6.8624829,52.2390184,532.848946427183,1
"1247",6.863715,53.095319,1001,0
"1248",6.8638675,52.1996306,234.887334566729,1
"1249",6.8640309,53.0973436,1001,0
"1250",6.867842,53.090907,1001,0
"1251",6.8681716,52.2048522,366.231123073141,1
"1252",6.8751015,53.1062975,1001,0
"1253",6.8834278,52.7242023,167.511342758696,1
"1254",6.8897718,52.7802337,919.962364695037,1
"1255",6.8905151,52.779061,1001,0
"1256",6.890714,52.2120422,228.045480371232,1
"1257",6.89111,52.776545,1001,0
"1258",6.891636,52.219081,901.142818235835,1
"1259",6.8917643,52.2060066,129.513168214678,1
"1260",6.8925566,52.7864549,261.155215698839,1
"1261",6.8942,52.7757862,1001,0
"1262",6.8948478,52.780695,918.505633190832,1
"1263",6.903483,52.779666,1001,0
"1264",6.905542,52.325131,715.606895910728,1
"1265",6.9055692,52.7301813,996.733539800454,1
"1266",6.9067732,52.2230807,208.03911101222,1
"1267",6.907206,52.215806,183.064664661483,1
"1268",6.9123022,52.2503561,198.27559828138,1
"1269",6.915986,52.3247103,632.503308090141,1
"1270",6.92331,53.335665,1001,0
"1271",6.931536,52.78719,1001,0
"1272",6.934829,52.789523,991.77526026538,1
"1273",6.9387633,52.7941141,742.116742826061,1
"1274",6.9474153,52.2249522,987.811630323001,1
"1275",6.949991,52.989918,1001,0
"1276",6.9602673,52.3101038,1001,0
"1277",6.9852777,52.2147438,1001,0
"1278",7.0084456,52.2594081,1001,0
"1279",7.00966,53.194435,1001,0
"1280",7.016792,52.937061,847.662616574782,1
"1281",7.03475,53.148198,1001,0
"1282",7.035114,53.166216,579.067454657238,1
"1283",7.037797,53.141725,1001,0
"1284",7.0441476,53.1472081,947.534080773508,1
"1285",7.0503299,53.134655,283.221049066217,1
