"","charger_latitude","charger_longitude","origin","highway_dist","highway"
"487",51.552735,4.945841,"Chargers",77.0772458286804,1
"488",51.5701126,4.9788584,"Chargers",626.672145787777,1
"489",51.5739383,4.9791753,"Chargers",586.957065627379,1
"490",51.6267709,4.8701514,"Chargers",31.6462219700566,1
"491",51.626573,4.869871,"Chargers",60.0127817138503,1
"492",51.7366063,5.5362737,"Chargers",329.602508553905,1
"493",51.7275307,5.5004369,"Chargers",839.680372959907,1
"494",51.6279567,5.0667335,"Chargers",276.297914119622,1
"495",51.6474848,5.0389792,"Chargers",1001,0
"496",51.6495457,5.0416609,"Chargers",1001,0
"497",51.6542158,5.0396115,"Chargers",1001,0
"498",51.4681311,4.3332853,"Chargers",1001,0
"499",51.4826073,4.2949488,"Chargers",689.930475285005,1
"500",51.440683,3.57322,"Chargers",1001,0
"501",51.4418755,3.5824898,"Chargers",1001,0
"502",50.8611546,5.7753957,"Chargers",1001,0
"503",50.9020272,6.0288929,"Chargers",1001,0
"504",50.891946,6.027983,"Chargers",1001,0
"505",50.8930965,6.0449202,"Chargers",173.325734737169,1
"506",50.8952356,6.058553,"Chargers",883.051468814315,1
"507",50.9920194,5.8959178,"Chargers",1001,0
"508",51.1914044,6.0294054,"Chargers",66.3507573895926,1
"509",51.199497,6.0682159,"Chargers",47.5666212830457,1
"510",51.434307,5.4908493,"Chargers",834.987655320086,1
"511",51.4285602,5.4914761,"Chargers",427.964526413948,1
"512",51.431146,5.4907477,"Chargers",685.175048780978,1
"513",52.368747,4.948179,"Chargers",499.32846191969,1
"514",52.364884,4.944561,"Chargers",740.577302448188,1
"515",52.3631799,4.9775042,"Chargers",384.064949942321,1
"516",52.365525,4.944491,"Chargers",723.909561099799,1
"517",51.9248098,4.5599165,"Chargers",394.332334952818,1
"518",51.9333361,4.5542539,"Chargers",1001,0
"519",52.0782056,4.3858104,"Chargers",123.514784324392,1
"520",52.102582,5.193922,"Chargers",32.2836384624081,1
"521",52.088138,5.1679048,"Chargers",344.036483783855,1
"522",52.1028668,5.1921767,"Chargers",68.6047837133504,1
"523",52.091279,5.1763271,"Chargers",137.095546624095,1
"524",52.1035024,5.1792594,"Chargers",27.8778153140614,1
"525",52.0998518,5.2199861,"Chargers",317.730942309785,1
"526",52.090928,5.18344,"Chargers",55.4133656876939,1
"527",52.082008,5.16504,"Chargers",212.096575603816,1
"528",52.1081378,5.1712283,"Chargers",645.234994771588,1
"529",53.221396,6.614368,"Chargers",51.4340577331064,1
"530",53.2138565,6.615359,"Chargers",334.754518060113,1
"531",53.231696,6.619411,"Chargers",96.9359940397931,1
"532",53.225322,6.615296,"Chargers",105.495877060723,1
"533",53.222572,6.6513769,"Chargers",1001,0
"534",53.2384865,6.6242695,"Chargers",706.026902163543,1
"535",51.58285,4.8273701,"Chargers",105.23975605196,1
"536",51.5803804,4.8338128,"Chargers",471.73387546547,1
"537",51.857217,5.9390638,"Chargers",1001,0
"538",51.8278882,5.9272118,"Chargers",495.683813710064,1
"539",52.2147438,6.9852777,"Chargers",1001,0
"540",52.2249522,6.9474153,"Chargers",987.811630322967,1
"541",52.260448,6.2145755,"Chargers",428.866508902482,1
"542",52.265027,6.2180209,"Chargers",367.364056394707,1
"543",52.2450248,6.2284264,"Chargers",480.687759062479,1
"544",52.6408482,4.8228522,"Chargers",1001,0
"545",52.6496395,4.8390887,"Chargers",1001,0
"546",52.6452354,4.8099253,"Chargers",1001,0
"547",52.6508238,4.8227811,"Chargers",1001,0
"548",51.965978,5.995207,"Chargers",271.517552255786,1
"549",51.9757568,5.9597727,"Chargers",99.7242406255658,1
"550",51.9672868,5.9891441,"Chargers",97.0275861367463,1
"551",51.9902818,5.9683763,"Chargers",498.751279988323,1
"552",51.98249,5.9667511,"Chargers",293.343471243555,1
"553",53.2073294,5.8509631,"Chargers",987.748408447074,1
"554",52.204703,6.016104,"Chargers",251.810248789752,1
"555",52.1997854,6.0379636,"Chargers",66.4090395244212,1
"556",52.2016214,6.0351662,"Chargers",38.0767670037114,1
"557",52.3924174,4.8306418,"Chargers",90.1722058548722,1
"558",52.3910774,4.8492846,"Chargers",84.2465096306082,1
"559",52.3125693,4.8745062,"Chargers",150.84739119089,1
"560",52.302553,4.86917,"Chargers",94.5509299130721,1
"561",52.313825,4.862081,"Chargers",608.969763851625,1
"562",52.3122348,4.8762573,"Chargers",256.52666369896,1
"563",52.3084084,4.8586026,"Chargers",703.670938477595,1
"564",51.94464,4.42355,"Chargers",21.493949779907,1
"565",52.0747056,4.5422022,"Chargers",1001,0
"566",52.499312,4.7494249,"Chargers",184.889229088888,1
"567",52.4747047,4.7466056,"Chargers",1001,0
"568",52.4835968,4.756646,"Chargers",969.193451330917,1
"569",52.4942619,4.967882,"Chargers",1001,0
"570",52.3355894,5.2249624,"Chargers",1001,0
"571",52.3552163,5.2113097,"Chargers",76.5263021609876,1
"572",52.3583601,5.243984,"Chargers",620.125865084997,1
"573",52.3467991,5.2283486,"Chargers",704.53770448136,1
"574",52.3567209,5.2437632,"Chargers",440.379797303282,1
"575",52.3327606,5.2182689,"Chargers",1001,0
"576",52.322928,5.602086,"Chargers",966.011089208215,1
"577",52.3270149,5.6077591,"Chargers",450.640919116205,1
"578",52.3222219,5.60017,"Chargers",1001,0
"579",52.3244457,5.6028399,"Chargers",796.173003936761,1
"580",52.328,5.60613,"Chargers",375.172937127122,1
"581",52.325634,5.609009,"Chargers",587.495084646811,1
"582",52.264341,5.2559417,"Chargers",97.1761506255392,1
"583",52.2467981,5.2073667,"Chargers",19.9796153422176,1
"584",52.2542933,5.2468111,"Chargers",108.200445799826,1
"585",52.259277,5.221203,"Chargers",826.895131568633,1
"586",52.2472364,5.2278791,"Chargers",688.299534670951,1
"587",52.017688,4.634636,"Chargers",250.929732337661,1
"588",51.8178953,4.7094463,"Chargers",94.3202288060787,1
"589",51.8280249,4.702202,"Chargers",198.013180080684,1
"590",51.9914423,4.3320378,"Chargers",608.421426648817,1
"591",52.0021461,4.3236236,"Chargers",706.494593146437,1
"592",51.9991499,4.3214335,"Chargers",350.039976495639,1
"593",51.9997275,4.3391988,"Chargers",591.880319723004,1
"594",52.6998305,5.2874971,"Chargers",813.398216249287,1
"595",52.4674916,6.0703352,"Chargers",1001,0
"596",52.4754622,6.06557,"Chargers",1001,0
"597",52.710727,6.517338,"Chargers",495.123362805022,1
"598",52.7808519,6.1582534,"Chargers",486.034725795937,1
"599",52.359855,6.66822,"Chargers",331.451414383709,1
"600",52.368131,6.68541,"Chargers",368.921031564787,1
"601",52.3504699,6.6768712,"Chargers",23.0803828776455,1
"602",52.3530456,6.6616155,"Chargers",940.431099471976,1
"603",51.9648652,6.2882095,"Chargers",246.995103208022,1
"604",51.963562,6.292578,"Chargers",578.927564412663,1
"605",51.9578815,6.2947291,"Chargers",182.533341510647,1
"606",52.155026,6.7431702,"Chargers",1001,0
"607",52.9157446,4.7927379,"Chargers",86.2378520124243,1
"608",52.9651432,5.9315839,"Chargers",59.4948865880547,1
"609",51.462792,5.632605,"Chargers",1001,0
"610",51.4746869,5.6598494,"Chargers",298.087354394901,1
"611",51.254604,5.768697,"Chargers",28.729368535517,1
"612",51.2546116,5.7651109,"Chargers",109.969847964723,1
"613",51.7055909,5.3303563,"Chargers",1001,0
"614",51.7209949,5.4375277,"Chargers",196.513546868229,1
"615",51.640045,5.3594764,"Chargers",1001,0
"616",51.501967,5.463946,"Chargers",330.635287472664,1
"617",51.5423837,5.5777661,"Chargers",1001,0
"618",51.361888,6.055214,"Chargers",599.516908259142,1
"619",51.5898,4.99734,"Chargers",1001,0
"620",51.690805,4.946377,"Chargers",209.27546522338,1
"621",51.7465541,5.5991687,"Chargers",37.0963063364062,1
"622",51.7456127,5.6029948,"Chargers",47.9493064016454,1
"623",51.6783326,5.13573,"Chargers",1001,0
"624",51.694436,5.0999683,"Chargers",153.600270535547,1
"625",51.5735503,4.6842782,"Chargers",29.1607276301391,1
"626",51.572472,4.66789,"Chargers",87.5310268446024,1
"627",51.481262,4.051902,"Chargers",1001,0
"628",51.4879032,4.0561585,"Chargers",1001,0
"629",51.4948229,4.047835,"Chargers",1001,0
"630",51.4912088,4.0492062,"Chargers",1001,0
"631",51.4966464,3.6776495,"Chargers",31.4409836256556,1
"632",50.989354,5.7815065,"Chargers",137.480876311745,1
"633",50.9881814,5.7789859,"Chargers",290.71852082664,1
"634",50.9837856,5.8001106,"Chargers",781.342475109335,1
"635",50.9839144,5.7928228,"Chargers",683.305455365567,1
"636",51.433819,5.3882899,"Chargers",1001,0
"637",52.3810327,4.8288792,"Chargers",404.465716538332,1
"638",52.3740729,4.8012493,"Chargers",1001,0
"639",52.373779,4.8105589,"Chargers",1001,0
"640",51.9169579,4.3988319,"Chargers",949.877815304137,1
"641",51.9156411,4.4026881,"Chargers",988.152293012668,1
"642",52.060806,4.224901,"Chargers",1001,0
"643",52.0652867,4.2259527,"Chargers",1001,0
"644",52.067934,4.2228473,"Chargers",1001,0
"645",52.0623852,4.2145282,"Chargers",1001,0
"646",52.0898856,5.063794,"Chargers",613.124598334466,1
"647",52.0938798,5.0623853,"Chargers",495.103675926495,1
"648",52.0993403,5.0501939,"Chargers",710.70511827724,1
"649",51.542563,5.035393,"Chargers",279.122867451066,1
"650",53.2368219,6.519666,"Chargers",74.3955776417189,1
"651",53.2274009,6.5209766,"Chargers",734.19347925786,1
"652",53.2367637,6.5197866,"Chargers",68.2097554768776,1
"653",53.2316449,6.5226962,"Chargers",348.794521166467,1
"654",53.224251,6.5016618,"Chargers",1001,0
"655",51.5775364,4.729835,"Chargers",216.649932428872,1
"656",51.5954925,4.7051994,"Chargers",1001,0
"657",51.580551,4.728394,"Chargers",167.327608714881,1
"658",51.5823632,4.7305045,"Chargers",390.675840231053,1
"659",51.5733004,4.7335605,"Chargers",502.75764338758,1
"660",51.827788,5.756388,"Chargers",347.30902766572,1
"661",51.8524202,5.7650651,"Chargers",637.814349551672,1
"662",51.8234062,5.7846927,"Chargers",69.9113658097115,1
"663",52.2145395,6.8177223,"Chargers",569.002663710707,1
"664",52.2187018,6.8358757,"Chargers",46.1281410630058,1
"665",52.2323088,6.843625,"Chargers",70.5977862455793,1
"666",52.2230951,6.8377078,"Chargers",106.998483007297,1
"667",52.2215,6.8343,"Chargers",33.042415553536,1
"668",52.2144059,6.8184689,"Chargers",583.855143320268,1
"669",52.3954612,4.5927609,"Chargers",1001,0
"670",52.3782901,4.5372489,"Chargers",1001,0
"671",52.3707534,4.5328926,"Chargers",1001,0
"672",52.3938906,4.538822,"Chargers",1001,0
"673",52.3766697,4.5340601,"Chargers",1001,0
"674",52.6202863,4.6562899,"Chargers",1001,0
"675",52.6186469,4.6526786,"Chargers",1001,0
"676",51.986449,5.84344,"Chargers",96.3033499350287,1
"677",51.9609031,5.8466276,"Chargers",554.641384580409,1
"678",51.989214,5.8467997,"Chargers",258.211961365572,1
"679",52.1582573,5.3436467,"Chargers",142.252584592658,1
"680",52.409506,4.67802,"Chargers",1001,0
"681",52.385988,4.6695719,"Chargers",140.05001063086,1
"682",52.3058386,4.8828831,"Chargers",687.959759042299,1
"683",52.2924676,4.7149228,"Chargers",73.8971051840012,1
"684",52.3163791,4.589458,"Chargers",14.2014305069332,1
"685",52.340807,4.627065,"Chargers",362.787623583543,1
"686",51.8624656,4.4603261,"Chargers",31.2375663871888,1
"687",51.8570066,4.4736713,"Chargers",523.434143964914,1
"688",51.8625976,4.4598536,"Chargers",24.5134107249785,1
"689",52.4956001,4.5936007,"Chargers",1001,0
"690",52.496881,4.691014,"Chargers",542.181745093911,1
"691",52.4967964,4.6931324,"Chargers",400.308512398373,1
"692",52.4977989,4.6883358,"Chargers",737.049979583817,1
"693",52.5007005,4.7029809,"Chargers",92.945244619516,1
"694",52.4986196,4.6987918,"Chargers",100.642648686438,1
"695",52.321719,5.083667,"Chargers",67.4296914224771,1
"696",52.3278935,5.0728847,"Chargers",612.388549187373,1
"697",52.333054,5.079265,"Chargers",1001,0
"698",52.3236096,5.1156004,"Chargers",744.814033680884,1
"699",52.3221856,5.0842605,"Chargers",122.87320944828,1
"700",52.3201266,5.0779454,"Chargers",134.979376196654,1
"701",52.5005529,5.412573,"Chargers",1001,0
"702",52.4943702,5.4113272,"Chargers",1001,0
"703",52.3829416,5.2181795,"Chargers",738.265432983818,1
"704",52.3825465,5.2199431,"Chargers",818.497965893746,1
"705",52.3862019,5.222559,"Chargers",515.11890318805,1
"706",52.3848916,5.2244206,"Chargers",700.163483256268,1
"707",52.391116,5.2324537,"Chargers",327.220460895305,1
"708",52.3858452,5.2280632,"Chargers",719.827352798019,1
"709",52.3810575,5.2416281,"Chargers",1001,0
"710",52.3838917,5.2102474,"Chargers",511.630796483493,1
"711",52.4938779,4.9523544,"Chargers",745.704665790677,1
"712",52.6480214,5.0338639,"Chargers",85.4650049691742,1
"713",52.697583,5.115897,"Chargers",744.476880872254,1
"714",52.70657,6.4251455,"Chargers",185.10781682508,1
"715",53.089229,6.041271,"Chargers",1001,0
"716",52.0026501,6.5160359,"Chargers",1001,0
"717",52.13448,6.6128082,"Chargers",609.324112101866,1
"718",52.1295025,6.6302161,"Chargers",635.910831982203,1
"719",53.0513888,5.5539245,"Chargers",25.675437999139,1
"720",51.4600129,5.484859,"Chargers",78.8233002638089,1
"721",51.458143,5.486673,"Chargers",31.9287329333612,1
"722",51.4475308,5.505097,"Chargers",95.667531748347,1
"723",51.4509716,5.5191585,"Chargers",249.521047492971,1
"724",51.4768873,5.6214258,"Chargers",460.270225419521,1
"725",51.4629096,5.6173157,"Chargers",1001,0
"726",51.4590037,5.6156862,"Chargers",1001,0
"727",51.4789947,5.6199069,"Chargers",696.031688483821,1
"728",51.369935,6.1247464,"Chargers",118.001672294282,1
"729",51.2443834,5.6574773,"Chargers",1001,0
"730",51.2512553,5.6491129,"Chargers",1001,0
"731",51.6978604,5.1616347,"Chargers",34.7925899606827,1
"732",51.6985738,5.1778158,"Chargers",203.302033004011,1
"733",51.689188,5.204248,"Chargers",454.164602500752,1
"734",51.500435,5.294598,"Chargers",91.1190896134917,1
"735",50.886712,5.7423046,"Chargers",188.553723308944,1
"736",50.9222628,5.7498495,"Chargers",1001,0
"737",51.354712,5.4628309,"Chargers",1001,0
"738",51.3526,5.45444,"Chargers",1001,0
"739",51.35683,5.43183,"Chargers",1001,0
"740",51.6117066,4.887499,"Chargers",1001,0
"741",51.6121673,4.8572111,"Chargers",67.2548022643841,1
"742",51.5928518,4.8590841,"Chargers",362.200774377285,1
"743",51.678372,4.791586,"Chargers",1001,0
"744",51.681488,4.796208,"Chargers",1001,0
"745",51.678,4.78287,"Chargers",1001,0
"746",51.583077,4.5332162,"Chargers",1001,0
"747",51.482619,3.895796,"Chargers",118.612908569845,1
"748",51.4919532,3.866485,"Chargers",173.617766100517,1
"749",51.4996752,3.8823682,"Chargers",422.059139937655,1
"750",51.4981099,3.897791,"Chargers",54.4536716804357,1
"751",51.4977909,3.8919415,"Chargers",140.933640828246,1
"752",51.506797,3.875382,"Chargers",115.308098509905,1
"753",51.473461,3.522221,"Chargers",1001,0
"754",51.4795,3.55138,"Chargers",890.183764261809,1
"755",51.4923017,3.5060095,"Chargers",1001,0
"756",51.4748088,3.5202118,"Chargers",1001,0
"757",51.4764365,3.55614,"Chargers",728.039377081019,1
"758",51.470047,3.5224496,"Chargers",1001,0
"759",50.8908601,5.7420409,"Chargers",30.9032429787153,1
"760",50.900933,6.019844,"Chargers",1001,0
"761",51.2379227,6.0559717,"Chargers",878.211872040063,1
"762",51.2315432,6.0359854,"Chargers",481.126356426542,1
"763",52.4169565,4.9125816,"Chargers",41.1273900744131,1
"764",52.388965,4.923462,"Chargers",148.087661354244,1
"765",52.4025927,4.9343426,"Chargers",28.4569482062471,1
"766",52.400998,4.93745,"Chargers",237.527110229943,1
"767",52.4033152,4.9328558,"Chargers",45.2781432207962,1
"768",52.3994718,4.932214,"Chargers",158.70249347139,1
"769",52.1071436,4.3292854,"Chargers",196.72559688351,1
"770",52.0961378,4.3642518,"Chargers",353.488715883129,1
"771",51.5753965,5.137938,"Chargers",437.787672881464,1
"772",51.6305714,4.8317159,"Chargers",1001,0
"773",51.610131,4.800934,"Chargers",937.359769480579,1
"774",52.4300565,4.6629364,"Chargers",900.042952066976,1
"775",52.4274088,4.6656542,"Chargers",902.130503526474,1
"776",52.4295035,4.6585055,"Chargers",802.850433166247,1
"777",52.4321231,4.6642342,"Chargers",701.961625196425,1
"778",52.6644229,4.8252372,"Chargers",777.254416957158,1
"779",52.662982,4.8250218,"Chargers",891.469172963958,1
"780",51.9986979,5.9504713,"Chargers",74.7701364077949,1
"781",52.0091252,5.9678725,"Chargers",1001,0
"782",52.1822682,5.4342756,"Chargers",75.3639027349772,1
"783",52.1933007,5.4305699,"Chargers",621.949766743749,1
"784",53.2421506,5.8923925,"Chargers",298.676409967066,1
"785",53.2129646,5.8485703,"Chargers",443.530048573829,1
"786",52.2371886,6.0508419,"Chargers",66.6886723272065,1
"787",52.2219446,5.9931386,"Chargers",159.458627443397,1
"788",52.150092,5.3493959,"Chargers",142.149297408466,1
"789",52.407457,4.8218569,"Chargers",1001,0
"790",52.319426,5.023398,"Chargers",1001,0
"791",52.3437266,4.8434068,"Chargers",134.708983970248,1
"792",52.3355113,4.8480325,"Chargers",197.580475885046,1
"793",52.3450374,4.8550707,"Chargers",630.933251426542,1
"794",52.3451621,4.8451301,"Chargers",222.079049232804,1
"795",52.3423082,4.8456918,"Chargers",279.730223570754,1
"796",51.982502,4.3936886,"Chargers",120.09762653976,1
"797",51.9833879,4.392793,"Chargers",111.973746005774,1
"798",51.8769193,4.5563521,"Chargers",649.725118493696,1
"799",51.87814,4.590524,"Chargers",799.170905411254,1
"800",52.0696836,4.5252359,"Chargers",1001,0
"801",52.517593,4.679896,"Chargers",1001,0
"802",52.5217117,4.6836266,"Chargers",1001,0
"803",52.375129,5.2439699,"Chargers",1001,0
"804",52.3628321,5.1907911,"Chargers",1001,0
"805",52.028147,4.6482402,"Chargers",671.498504078269,1
"806",52.0452073,4.6547314,"Chargers",381.717426925389,1
"807",51.8369046,4.7016625,"Chargers",500.894352044123,1
"808",51.835433,4.715902,"Chargers",289.381036457856,1
"809",51.8507377,4.6798253,"Chargers",47.0595636881043,1
"810",52.495455,5.0721339,"Chargers",1001,0
"811",52.7015878,5.1514809,"Chargers",76.5012794048485,1
"812",52.7181146,5.2628617,"Chargers",1001,0
"813",53.017544,6.580945,"Chargers",644.78359221726,1
"814",52.789523,6.934829,"Chargers",991.77526026538,1
"815",52.7941141,6.9387633,"Chargers",742.116742825915,1
"816",52.5079397,6.0780786,"Chargers",418.517181518005,1
"817",52.513318,6.103468,"Chargers",1001,0
"818",52.5319865,6.1569908,"Chargers",81.3086280726004,1
"819",52.5466888,6.1683403,"Chargers",66.8291924816461,1
"820",52.755721,5.836708,"Chargers",1001,0
"821",52.7666227,6.5258567,"Chargers",1001,0
"822",52.1735295,6.7422937,"Chargers",167.723569796027,1
"823",52.1689557,6.7500842,"Chargers",290.331303083675,1
"824",52.1648284,6.7283228,"Chargers",417.771396979506,1
"825",51.5095308,5.6376928,"Chargers",1001,0
"826",51.4969342,5.6627436,"Chargers",983.080451566643,1
"827",51.5109723,5.6368839,"Chargers",1001,0
"828",51.2775319,5.7395918,"Chargers",62.1045254916653,1
"829",51.2820541,5.7459225,"Chargers",377.358171838099,1
"830",51.634619,5.563808,"Chargers",259.210505397514,1
"831",51.5593207,5.4502247,"Chargers",1001,0
"832",51.398801,6.0896616,"Chargers",497.977314793174,1
"833",51.4038914,5.5380284,"Chargers",126.262343473751,1
"834",51.7797871,5.5522292,"Chargers",44.0026513714366,1
"835",51.5112598,3.9859167,"Chargers",1001,0
"836",50.8971012,5.6563246,"Chargers",825.684732975874,1
"837",50.9046,5.943903,"Chargers",74.3418744505504,1
"838",50.936068,5.9505165,"Chargers",884.659271732249,1
"839",51.0105484,5.7991759,"Chargers",45.5109609550786,1
"840",51.0104821,5.8004643,"Chargers",100.654752965171,1
"841",51.2341957,5.9575094,"Chargers",316.091168384142,1
"842",51.4465665,5.4103471,"Chargers",906.00250861196,1
"843",52.402488,4.8414759,"Chargers",492.671071462927,1
"844",52.3922713,4.8537908,"Chargers",43.3113630429095,1
"845",51.9518866,4.4428961,"Chargers",846.054313061183,1
"846",51.9439492,4.4106449,"Chargers",707.233290624899,1
"847",52.1014317,4.2686491,"Chargers",1001,0
"848",52.102791,4.265091,"Chargers",1001,0
"849",52.1201526,5.0700878,"Chargers",1001,0
"850",52.118725,5.080725,"Chargers",1001,0
"851",52.119466,5.07644,"Chargers",1001,0
"852",52.1209261,5.0710593,"Chargers",1001,0
"853",51.5755399,5.0573875,"Chargers",1001,0
"854",51.5738238,5.0541355,"Chargers",1001,0
"855",53.2326462,6.5425444,"Chargers",404.53028711943,1
"856",51.6233427,4.7295532,"Chargers",1001,0
"857",51.6142003,4.7166941,"Chargers",326.262316662483,1
"858",51.8570607,5.8212538,"Chargers",975.728449555961,1
"859",51.8566512,5.8338898,"Chargers",385.840653277808,1
"860",52.2390184,6.8624829,"Chargers",532.848946428602,1
"861",52.246355,6.852611,"Chargers",863.101601733802,1
"862",52.2395633,6.8541105,"Chargers",277.53081072002,1
"863",52.2393788,6.8500135,"Chargers",96.5854880602501,1
"864",52.243143,6.856303,"Chargers",672.515488161785,1
"865",52.417709,4.554378,"Chargers",1001,0
"866",52.275086,6.137931,"Chargers",111.493541351749,1
"867",52.27043,6.136792,"Chargers",355.251075755449,1
"868",52.2756498,6.1408226,"Chargers",151.604200331458,1
"869",52.0425686,4.2939767,"Chargers",1001,0
"870",52.03606,4.317859,"Chargers",902.67274254145,1
"871",52.6606065,4.7021771,"Chargers",1001,0
"872",52.6781001,4.6969458,"Chargers",1001,0
"873",52.031072,5.866638,"Chargers",93.4506688277283,1
"874",51.9928488,5.8919385,"Chargers",375.590503555122,1
"875",51.9954615,5.8767365,"Chargers",142.186933072272,1
"876",52.142305,5.240234,"Chargers",51.8559358130205,1
"877",52.3343836,4.9290756,"Chargers",20.9679208127321,1
"878",52.323022,4.927293,"Chargers",93.4263593280808,1
"879",52.337109,4.918211,"Chargers",392.590290723073,1
"880",52.327656,4.924463,"Chargers",210.602643801203,1
"881",52.3593845,4.6272072,"Chargers",119.908963719783,1
"882",52.3640072,4.6434375,"Chargers",668.104587636109,1
"883",51.8930787,4.4872628,"Chargers",339.16240258761,1
"884",52.547541,4.722741,"Chargers",71.3360295067864,1
"885",52.521937,5.436993,"Chargers",504.508856685566,1
"886",52.5243285,5.4408123,"Chargers",198.62330344928,1
"887",52.5230731,5.4410567,"Chargers",306.613790127634,1
"888",52.0516107,4.4980621,"Chargers",562.797680340714,1
"889",51.8629629,4.6008575,"Chargers",526.333620682167,1
"890",52.5098038,4.9589783,"Chargers",1001,0
"891",52.711777,5.028913,"Chargers",84.3452911888317,1
"892",52.5356756,6.0659935,"Chargers",1001,0
"893",52.5385025,6.043683,"Chargers",764.983228433757,1
"894",52.53851,6.095277,"Chargers",1001,0
"895",52.751022,6.410445,"Chargers",1001,0
"896",52.36578,6.442703,"Chargers",150.294559742255,1
"897",51.408594,6.09912,"Chargers",470.624397957123,1
"898",51.2815203,5.651759,"Chargers",58.8841506943068,1
"899",51.6714409,5.6029803,"Chargers",106.719286811393,1
"900",51.5591,5.35676,"Chargers",83.5303420403677,1
"901",51.5698508,5.9528879,"Chargers",1001,0
"902",50.9488937,5.7746091,"Chargers",823.193788498667,1
"903",51.1247828,5.8141935,"Chargers",843.002140011756,1
"904",51.4072021,5.4796121,"Chargers",156.05517333828,1
"905",51.4063827,5.4524656,"Chargers",90.1998719842969,1
"906",51.7078197,4.8065987,"Chargers",1001,0
"907",51.591294,4.533435,"Chargers",1001,0
"908",51.593502,4.545472,"Chargers",1001,0
"909",51.5293173,4.279327,"Chargers",1001,0
"910",51.526812,4.273516,"Chargers",1001,0
"911",51.5224108,4.2792667,"Chargers",1001,0
"912",51.508318,3.88927,"Chargers",547.574015364393,1
"913",51.520892,3.555983,"Chargers",1001,0
"914",50.8277333,5.7673149,"Chargers",152.139750164649,1
"915",50.8263729,5.7246823,"Chargers",434.125964603452,1
"916",50.8305363,5.7211043,"Chargers",119.524300667,1
"917",50.8637147,6.0141801,"Chargers",42.7210513293369,1
"918",50.9616956,5.9088089,"Chargers",168.398110954373,1
"919",51.402338,5.47706,"Chargers",301.613329778303,1
"920",51.4069159,5.4795278,"Chargers",123.977202522895,1
"921",52.3388463,4.9380607,"Chargers",20.2957660653249,1
"922",51.877887,4.534677,"Chargers",1001,0
"923",52.027067,4.362749,"Chargers",105.018179484712,1
"924",52.036832,4.3361495,"Chargers",44.4062836021441,1
"925",52.060319,4.327425,"Chargers",1001,0
"926",52.0401742,4.3638631,"Chargers",766.78748829762,1
"927",52.061035,5.205139,"Chargers",53.4276643154385,1
"928",52.0609537,5.2056741,"Chargers",64.8965600129574,1
"929",52.061003,5.1799926,"Chargers",142.717014265774,1
"930",51.5431883,5.1118898,"Chargers",50.2662711062379,1
"931",51.5432208,5.1117336,"Chargers",52.6693889816167,1
"932",51.5674874,4.8056943,"Chargers",1001,0
"933",51.8192,5.919751,"Chargers",1001,0
"934",51.8183859,5.921453,"Chargers",1001,0
"935",52.3454428,4.6819582,"Chargers",328.491506583396,1
"936",52.3456187,4.6843199,"Chargers",219.280330446548,1
"937",51.962158,5.969025,"Chargers",175.98725604896,1
"938",51.949534,5.9822951,"Chargers",1001,0
"939",52.1296567,5.429042,"Chargers",1001,0
"940",52.131753,5.4408146,"Chargers",1001,0
"941",52.1405124,5.4202454,"Chargers",717.452645552248,1
"942",52.1179377,5.4096626,"Chargers",525.011050127537,1
"943",52.1659922,6.0250883,"Chargers",28.8857587713786,1
"944",52.1701408,6.0248656,"Chargers",114.988093466002,1
"945",52.1661907,6.0260741,"Chargers",85.5078648165331,1
"946",52.1707825,6.0257985,"Chargers",72.1845479514499,1
"947",52.366515,4.806174,"Chargers",1001,0
"948",52.2612267,5.0471254,"Chargers",1001,0
"949",52.2848659,4.8408779,"Chargers",167.352230975465,1
"950",52.2742106,4.8319713,"Chargers",1001,0
"951",52.2911006,4.8620856,"Chargers",122.689676821038,1
"952",52.2803538,4.7537964,"Chargers",410.88853196016,1
"953",51.8310561,4.6135463,"Chargers",430.35054833191,1
"954",51.81895,4.610088,"Chargers",1001,0
"955",51.8197789,4.610697,"Chargers",1001,0
"956",51.8348464,4.6180898,"Chargers",47.7327990373738,1
"957",52.0079004,4.5382002,"Chargers",883.353374032499,1
"958",52.039855,4.5394439,"Chargers",167.89613078724,1
"959",52.4475131,4.8450512,"Chargers",313.365418313921,1
"960",52.3053838,5.2376694,"Chargers",1001,0
"961",52.4867225,5.4927454,"Chargers",53.5789653118498,1
"962",52.4822273,5.5046812,"Chargers",93.6933136287686,1
"963",52.3118688,5.5437343,"Chargers",1001,0
"964",52.2357875,5.2304561,"Chargers",100.3146767419,1
"965",52.2356542,5.2300637,"Chargers",101.039140579661,1
"966",51.8018143,4.684369,"Chargers",461.412856813511,1
"967",51.8223,4.76714,"Chargers",692.881921112994,1
"968",51.820449,4.772447,"Chargers",823.30511839967,1
"969",51.8204703,4.7980288,"Chargers",417.712259179941,1
"970",51.825426,4.7866,"Chargers",127.727336696505,1
"971",52.985117,6.581646,"Chargers",897.700842628309,1
"972",52.937061,7.016792,"Chargers",847.662616574782,1
"973",52.49744,6.1440051,"Chargers",373.410651371417,1
"974",52.3323381,6.6534891,"Chargers",47.3342003751473,1
"975",51.9437899,6.6262553,"Chargers",370.68526741949,1
"976",52.1260135,6.2327849,"Chargers",411.383344028892,1
"977",51.438966,5.62001,"Chargers",1001,0
